日期,前一天涨幅,cum_return_5d,cum_return_20d,rsi_14,close_above_ma5,close_above_ma20,close_above_ma60,plus_di_14,minus_di_14,adx_14,bb_upper_20_2,bb_middle_20_2,bb_lower_20_2,is_above_bb_upper,is_below_bb_lower,atr_14,ma_volume_5,volume_up_strong,volume_down_strong,obv,consecutive_up_days,consecutive_down_days,consecutive_up_2d,consecutive_down_2d,consecutive_up_3d,consecutive_down_3d,consecutive_up_4d,consecutive_down_4d,consecutive_up_5d,consecutive_down_5d,consecutive_up_6d,consecutive_down_6d,consecutive_up_7d,consecutive_down_7d,price_slope_5d,ma20_slope_5d,price_ma20_slope_ratio,prev_close_above_ma5
2021/8/27,-0.59,0.022552819,0.031621201,61.92643034,1,1,1,0,0,0,15435.96946,15130.9225,14825.87554,0,0,148.2289006,155214000,0,0,1.10302E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.076,16.4161,4.146904563,0
2021/8/30,1.01,0.019086622,0.042868637,70.43159338,1,1,1,0,0,0,15523.77741,15162.996,14802.21459,1,0,153.4877138,151220000,0,0,1.10446E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,58.454,20.9621,2.78855649,1
2021/8/31,1.12,0.014639581,0.034597667,70.60107991,1,1,1,0,0,0,15591.77096,15189.0505,14786.33004,0,0,143.997352,166504000,1,0,1.10222E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44.966,22.1659,2.028611516,1
2021/9/1,-0.14,0.015788357,0.035017327,69.88168157,1,1,1,0,0,0,15656.45903,15215.4595,14774.45997,0,0,139.985705,163046000,0,0,1.10379E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.53,23.9395,2.02719355,1
2021/9/2,0.19,0.021319473,0.027836914,68.35234365,1,1,1,0,0,0,15710.0692,15236.59,14763.1108,0,0,138.315611,164298000,0,0,1.10237E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.146,25.864,2.518790597,1
2021/9/3,-0.05,0.014249382,0.03597108,69.42103626,1,1,1,0,0,0,15767.89338,15263.765,14759.63662,0,0,134.9601962,159434000,0,0,1.10366E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.982,26.5685,1.655419011,1
2021/9/7,0.31,0.004528651,0.035858459,77.96069307,1,1,1,0,0,0,15823.05032,15290.8975,14758.74468,0,0,129.1215034,163188000,0,0,1.10529E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14.134,25.5803,0.552534568,1
2021/9/8,0.15,0.002460451,0.037683395,84.26281044,0,1,1,0,0,0,15858.57748,15319.261,14779.94452,0,0,131.5466363,148648000,1,0,1.10377E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.668,26.0421,0.2944463,1
2021/9/9,-0.35,-0.003236061,0.035486992,78.57976193,0,1,1,0,0,0,15877.23271,15345.9255,14814.61829,0,0,129.8364181,145282000,0,0,1.10237E+11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-10.104,26.0932,-0.387227324,0
2021/9/10,-0.38,-0.010477915,0.02331304,66.44219872,0,1,1,0,0,0,15882.1455,15363.514,14844.8825,0,0,144.534229,151320000,0,1,1.10064E+11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-32.7,25.3848,-1.28817245,0
2021/9/13,-0.77,-0.013950166,0.019675385,57.20170455,0,1,1,0,0,0,15886.61114,15378.405,14870.19886,0,0,153.3403318,160398000,0,1,1.0989E+11,0,4,0,1,0,1,0,1,0,0,0,0,0,0,-43.672,22.928,-1.90474529,0
2021/9/14,-0.04,-0.018682348,0.015991921,51.48084647,0,0,1,0,0,0,15886.26557,15390.5115,14894.75743,0,0,156.0829542,162078000,0,1,1.09718E+11,0,5,0,1,0,1,0,1,0,1,0,0,0,0,-58.572,19.9228,-2.9399482,0
2021/9/15,-0.33,-0.007510475,0.033373703,57.00415223,1,1,1,0,0,0,15878.34319,15415.5465,14952.74981,0,0,162.2785603,170418000,0,1,1.09912E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.464,19.2571,-1.218459685,0
2021/9/16,0.78,-0.002900833,0.044285472,63.4436126,1,1,1,0,0,0,15830.91352,15448.446,15065.97848,0,0,163.0760856,173872000,0,0,1.10069E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.028,20.5041,-0.440302183,1
2021/9/17,0.08,-0.006947849,0.026753842,44.53958635,0,0,1,0,0,0,15771.1641,15468.423,15165.6819,0,0,171.3152742,230068000,1,0,1.09616E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.456,20.9818,-1.02260054,1
2021/9/20,-1.18,-0.027362078,-0.005326462,22.03439396,0,0,0,0,0,0,15789.46767,15464.4035,15139.33933,0,1,216.798571,241150000,0,0,1.09386E+11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-84.464,17.1997,-4.910783328,0
2021/9/21,-2.1,-0.023086024,-0.018615121,23.66107038,0,0,0,0,0,0,15824.46454,15450.151,15075.83746,0,1,208.2814282,237530000,0,0,1.09539E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.026,11.9279,-5.954610619,0
2021/9/22,0.1,-0.021093261,-0.011796704,31.45144787,0,0,1,0,0,0,15833.17543,15441.0925,15049.00957,0,0,207.5199044,233112000,0,0,1.0971E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-65.404,5.1092,-12.80122133,0
2021/9/23,0.99,-0.012846813,-0.003405574,38.98246662,1,0,1,0,0,0,15833.27602,15438.4755,15043.67498,0,0,203.9052505,230504000,0,0,1.09855E+11,3,0,1,0,1,0,0,0,0,0,0,0,0,0,-39.866,-1.9941,19.99197633,0
2021/9/24,0.92,-0.000247172,0.003348492,37.27637795,1,0,1,0,0,0,15832.11573,15441.0335,15049.95127,0,0,194.9018838,165646000,0,0,1.09984E+11,4,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.758,-5.4779,0.138374194,1
2021/9/27,0.09,0.012832913,-0.014781361,32.83720252,0,0,1,0,0,0,15834.75647,15429.6275,15024.49853,0,0,198.6789659,150578000,1,0,1.0983E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.53,-6.9552,-5.539740051,1
2021/9/28,-0.81,-0.017132948,-0.053494725,25.72035374,0,0,0,0,0,0,15879.6511,15387.888,14896.1249,0,1,231.6351038,168214000,0,1,1.09588E+11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-51.494,-12.4526,4.135200681,0
2021/9/29,-2.86,-0.027912873,-0.05324046,26.35825367,0,0,0,0,0,0,15904.52946,15346.407,14788.28454,0,1,225.7517566,170410000,0,1,1.09406E+11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-84.724,-18.9371,4.473969087,0
2021/9/30,-0.12,-0.04093342,-0.059055559,27.2681052,0,0,0,0,0,0,15915.58631,15300.3095,14685.03269,0,0,222.8075224,182130000,0,1,1.09203E+11,0,4,0,1,0,1,0,1,0,0,0,0,0,0,-125.392,-27.6332,4.537729977,0
2021/10/1,-0.43,-0.035082924,-0.052061458,31.61971227,0,0,0,0,0,0,15897.33736,15259.6905,14622.04364,0,0,229.8625194,194708000,0,0,1.09395E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-107.562,-36.2686,2.965705872,0
2021/10/4,0.7,-0.048189292,-0.07543286,27.41457124,0,0,0,0,0,0,15900.62296,15200.6535,14500.68404,0,1,253.4728502,208484000,1,0,1.09172E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-146.542,-45.7948,3.199970302,0
2021/10/5,-2.16,-0.006509685,-0.063895467,30.23120561,0,0,0,0,0,0,15850.74073,15150.573,14450.40527,0,0,258.5458035,195688000,0,0,1.09349E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.23,-47.463,0.405157702,0
2021/10/6,1.4,0.000939477,-0.054676922,32.80102116,1,0,0,0,0,0,15791.24981,15107.868,14424.48619,0,0,260.894363,194138000,0,0,1.09524E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.772,-47.7078,-0.058103706,0
2021/10/7,0.63,0.014126301,-0.042665501,39.73732983,1,0,0,0,0,0,15729.25872,15074.672,14420.08528,0,0,258.5844479,187228000,0,0,1.09692E+11,3,0,1,0,1,0,0,0,0,0,0,0,0,0,41.502,-45.1275,-0.919660961,1
2021/10/8,0.88,0.001952424,-0.04015349,44.91134799,1,0,0,0,0,0,15683.82679,15043.672,14403.51721,0,0,243.1531882,177352000,0,0,1.09549E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.776,-43.2037,-0.133692253,1
2021/10/11,-0.51,0.016694859,-0.04669863,42.03905941,0,0,0,0,0,0,15636.19593,15007.6335,14379.07107,0,0,237.2020965,158934000,0,0,1.09418E+11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,48.322,-38.604,-1.251735571,1
2021/10/12,-0.72,-0.00082049,-0.046856575,36.28456854,0,0,0,0,0,0,15592.16514,14971.594,14351.02286,0,0,225.3684836,158542000,0,1,1.09243E+11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-2.408,-35.7958,0.067270462,0
2021/10/13,-0.35,0.0005316,-0.047017034,35.33349931,1,0,0,0,0,0,15507.9613,14935.1475,14362.3337,0,0,213.8153525,156144000,0,1,1.09405E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,-34.5441,-0.045449151,0
2021/10/14,0.77,0.010424156,-0.029871919,43.43732248,1,1,0,0,0,0,15419.65628,14911.973,14404.28972,0,0,223.3453055,156724000,1,0,1.09577E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,31.058,-32.5398,-0.95446192,1
2021/10/15,1.88,0.022007658,-0.012166196,48.60930333,1,1,1,0,0,0,15383.88869,14902.6455,14421.40231,0,0,206.5952647,168524000,1,0,1.09778E+11,3,0,1,0,1,0,0,0,0,0,0,0,0,0,65.234,-28.2053,-2.312827731,1
2021/10/18,0.63,0.039905585,0.019231717,64.72642091,1,1,1,0,0,0,15428.53085,14917.081,14405.63115,0,0,210.0892294,173774000,0,0,1.09936E+11,4,0,1,0,1,0,1,0,0,0,0,0,0,0,117.432,-18.1105,-6.484194252,1
2021/10/19,1.02,0.051057454,0.025482823,67.36698154,1,1,1,0,0,0,15491.8892,14936.2285,14380.5678,0,0,197.2879988,166688000,0,0,1.10076E+11,5,0,1,0,1,0,1,0,1,0,0,0,0,0,149.722,-7.0731,-21.16780478,1
2021/10/20,0.72,0.041565254,0.013982134,68.86729819,1,1,1,0,0,0,15529.27571,14946.8385,14364.40129,0,0,187.473599,162142000,0,0,1.09936E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122.822,2.3382,52.52844068,1
2021/10/21,-0.14,0.02904317,0.011295603,68.84425911,1,1,1,0,0,0,15565.53318,14955.489,14345.44482,0,0,182.0877858,158900000,0,0,1.10092E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.434,8.7032,10.04618991,1
2021/10/22,0.66,0.013742068,0.001656264,76.49830437,0,1,1,0,0,0,15570.17771,14956.7585,14343.33929,0,0,184.1614144,153332000,1,0,1.09918E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.63,10.8226,3.846580304,1
2021/10/25,-0.87,0.013940366,0.020346166,75.87700383,1,1,1,0,0,0,15626.24245,14972.2265,14318.21055,0,0,188.5612258,156334000,0,1,1.1009E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.66,11.0291,3.867949334,0
2021/10/26,1.04,0.00965367,0.053430871,75.15293431,1,1,1,0,0,0,15708.25098,15011.686,14315.12102,0,0,189.6330623,167526000,1,0,1.10286E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,29.754,15.0915,1.971573402,1
2021/10/27,0.29,0.013625574,0.057310805,73.62162818,1,1,1,0,0,0,15786.11224,15053.961,14321.80976,0,0,187.0499874,179144000,1,0,1.10484E+11,3,0,1,0,1,0,0,0,0,0,0,0,0,0,41.936,21.4245,1.957385237,1
2021/10/28,0.25,0.018629931,0.074102666,80.14989765,1,1,1,0,0,0,15886.87367,15108.388,14329.90233,0,0,186.857989,185406000,1,0,1.10671E+11,4,0,1,0,1,0,1,0,0,0,0,0,0,0,57.714,30.5798,1.887324312,1
2021/10/29,1.15,0.032262959,0.07156634,86.59725442,1,1,1,0,0,0,15991.43024,15161.318,14331.20576,0,0,191.0315905,192776000,1,0,1.10882E+11,5,0,1,0,1,0,1,0,1,0,0,0,0,0,99.08,40.9119,2.421789259,1
2021/11/1,0.46,0.025208535,0.09902903,89.94171813,1,1,1,0,0,0,16060.01234,15232.976,14405.93966,0,0,182.2327118,193810000,0,0,1.11059E+11,6,0,1,0,1,0,1,0,1,0,1,0,0,0,78.218,52.1499,1.499868648,1
2021/11/2,0.35,0.026543286,0.088478038,89.64029253,1,1,1,0,0,0,16143.84415,15297.893,14451.94185,0,0,172.7430169,189712000,0,0,1.11235E+11,7,0,1,0,1,0,1,0,1,0,1,0,1,0,82.6,57.2414,1.443011527,1
2021/11/3,0.42,0.035010665,0.093300828,88.86018475,1,1,1,0,0,0,16253.99722,15366.7805,14479.56378,0,0,177.311948,185658000,0,0,1.11412E+11,8,0,1,0,1,0,1,0,1,0,1,0,1,0,109.222,62.5639,1.745767128,1
2021/11/4,1.08,0.036004198,0.097274441,89.65008794,1,1,1,0,0,0,16398.70433,15439.236,14479.76767,0,0,186.1303549,193616000,1,0,1.11639E+11,9,0,1,0,1,0,1,0,1,0,1,0,1,0,113.616,66.1696,1.717042267,1
2021/11/5,1.25,0.032106934,0.103815934,88.58736466,1,1,1,0,0,0,16512.84867,15516.1675,14519.48633,0,0,181.6356409,196046000,1,0,1.11862E+11,10,0,1,0,1,0,1,0,1,0,1,0,1,0,101.782,70.9699,1.434157298,1
2021/11/8,0.08,0.027082202,0.110257562,86.00231894,1,1,1,0,0,0,16582.99081,15597.2825,14611.57419,0,0,169.1415555,199322000,0,0,1.11668E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.15,72.8613,1.182383515,1
2021/11/9,-0.14,0.015491636,0.106248009,80.13500972,0,1,1,0,0,0,16593.63919,15675.1735,14756.70781,0,0,177.6906814,204726000,0,0,1.11465E+11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,49.488,75.4561,0.655851548,1
2021/11/10,-0.71,-0.009844219,0.081962963,66.39451555,0,1,1,0,0,0,16558.93678,15735.722,14912.50722,0,0,196.5625905,207692000,0,0,1.11273E+11,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-31.786,73.7883,-0.4307729,0
2021/11/11,-1.44,-0.01919524,0.065109132,73.76808747,0,1,1,0,0,0,16551.41597,15784.7245,15018.03303,0,0,187.7782451,191280000,0,0,1.11417E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.754,69.0977,-0.908192313,0
2021/11/12,0.29,-0.009749147,0.069517103,73.91998995,1,1,1,0,0,0,16563.17645,15837.373,15111.56955,0,0,190.1771458,177644000,0,0,1.11572E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-31.898,64.2411,-0.496535707,0
2021/11/15,1.04,-0.008993617,0.058050218,72.50571919,1,1,1,0,0,0,16577.44177,15881.784,15186.12623,0,0,186.2015263,171814000,0,0,1.11407E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.384,56.9003,-0.51641204,1
2021/11/16,-0.07,0.005538865,0.05833926,74.02401794,1,1,1,0,0,0,16610.31377,15926.7365,15243.15923,0,0,184.4159895,167544000,0,1,1.11588E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.968,50.3126,0.35712724,1
2021/11/17,0.75,0.020174445,0.0597425,70.34219073,1,1,1,0,0,0,16626.96206,15972.7045,15318.44694,0,0,176.1178576,165962000,1,0,1.11404E+11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.5,47.3965,1.360859979,1
2021/11/18,-0.01,0.028099226,0.064132104,72.50761522,1,1,1,0,0,0,16673.02218,16022.3735,15371.72482,0,0,178.4821432,182110000,0,1,1.11629E+11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1,47.5298,1.895652833,1
2021/11/19,1.07,0.023052626,0.079339918,73.18622279,1,1,1,0,0,0,16698.00878,16083.287,15468.56522,0,0,173.7365241,197206000,1,0,1.11859E+11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,74.69,49.1828,1.518620331,1
